Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GDP Binding (GO:0019003),0.5333842411497903,2.0787707890471308,0.0,0.021929042610090925,0.02,32/57,21.61%,RAP1A;RAB18;RAB22A;GNAI3;RAB5A;RAB10;DYNC1LI1;RAP2B;RHEBL1;RAB7A;RAP2A;RAB2A;ARL3;RAN;RAB8B;RALB;HRAS;RAB27B;RAB14;RAB35;RAB8A;RAB27A;RAB9A;RAB5C;ARL8B;RAB5B;RRAGC;RIT1;RAB29;MRAS;KRAS;SRP54
prerank,Protein Phosphatase Regulator Activity (GO:0019888),0.5156325466581155,2.0648998255594573,0.0,0.010964521305045462,0.02,37/56,32.15%,PPP4R2;LGALS3;PPP2R5C;CALM1;ARPP19;PPP2R5B;RCAN2;PPP2R1B;PPP2R2B;PHACTR4;CALM2;RCAN1;PPP1R16B;DMPK;PPP2R3A;PPP4R1;PPP2R5A;SHOC2;PTPA;PPP1R16A;PPP2R5D;PPP1R15A;PPP1R9B;PPP1R7;PPP6R3;PPP2R2C;PPP2R2A;PPP2R1A;PPP1R15B;PPP6R1;PPP2R5E;PPP3R1;PPME1;PPP4R3A;SET;ENSA;EIF2AK2
prerank,Tau-Protein Kinase Activity (GO:0050321),0.6584876240518622,2.0162423034507118,0.0,0.007309680870030307,0.02,16/19,29.92%,ROCK2;MARK4;PRKAA1;TAOK1;ROCK1;TAOK2;FYN;MARK3;GSK3A;BRSK2;CSNK1D;PHKG2;CDK5;SIK3;GSK3B;MARK2
prerank,Tau Protein Binding (GO:0048156),0.5340557338708523,2.005192432749179,0.0,0.005482260652522731,0.02,24/38,29.92%,ROCK2;HSP90AA1;MARK4;PICALM;PRKAA1;STUB1;TAOK1;ROCK1;DCTN1;CLU;TAOK2;FYN;PIN1;MARK3;GSK3A;BRSK2;BIN1;HDAC6;PPP5C;PPP2CA;EP300;CDK5;GSK3B;MARK2
prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.43228881514566103,1.969346063728674,0.0,0.010964521305045462,0.05,140/270,27.82%,HSPA1A;VCL;PSMA3;CUL4A;DNAJA1;UBE2L3;TNFRSF1B;PRKAR2A;BAG1;OTUB1;HSP90AA1;DTX3L;NGFR;RNF34;SUMO2;EIF4E2;WASHC1;SYT11;SUMO1;USP25;SQSTM1;RNF8;EGR2;SMAD7;DAZAP2;FBXW7;JKAMP;TUBA1B;RBX1;TMBIM6;UBE2D3;STUB1;MAP1LC3B;UBE2A;RALB;MDM2;AXIN1;PYHIN1;ARRB2;CLU;UBE2G1;PRR5L;RELA;ISG15;TANK;UBE2B;NEDD8;GABARAPL1;RIPK1;RB1;PARP9;SLF1;CALR;DNM1L;YWHAZ;UBE2K;RTN4;XRCC5;UBE2L6;NFKBIA;FZD4;FBXO7;ELOB;BAG5;PINK1;HGS;HSPA5;RNF31;CDKN1A;MAP1LC3B2;CTNNB1;AUP1;UQCRC1;TPI1;CASP8;BECN1;VCP;GLMN;DDRGK1;DERL1;PIAS4;HSPA8;RRAGA;GPI;ATP6V0C;TRIP4;PSMD1;NPLOC4;YWHAE;IKBKG;PTPN22;UBE2J1;KDM4A;TSG101;HDAC6;SLC22A18;UBE2J2;PML;HSPA6;UBE2W;CCDC50;MFN2;POLR2A;BCL10;UBXN7;MUL1;HSPA1B;JAK1;BAG6;HSPBP1;ARIH1;SPOPL;ACTG1;UBB;SMAD5;AMBRA1;RAD18;ZNF746;PRKAR1A;BLZF1;MC1R;CASC3;CCNB1;SCAMP3;MAP1LC3A;ARRDC1;HM13;TRIOBP;ITCH;LTBR;RNF40;SMAD3;DAXX;BRCA1;UBE2N;SMC6;UBE2D1;FZD8;NEK6;TRIM37
prerank,Ubiquitin Protein Ligase Binding (GO:0031625),0.43343274011002925,1.9578823087738453,0.0,0.010964521305045462,0.06,133/254,27.82%,HSPA1A;VCL;PSMA3;CUL4A;DNAJA1;UBE2L3;TNFRSF1B;PRKAR2A;BAG1;OTUB1;HSP90AA1;NGFR;RNF34;SUMO2;EIF4E2;WASHC1;SYT11;SUMO1;USP25;SQSTM1;RNF8;EGR2;SMAD7;DAZAP2;FBXW7;JKAMP;TUBA1B;RBX1;TMBIM6;UBE2D3;STUB1;MAP1LC3B;UBE2A;RALB;MDM2;AXIN1;PYHIN1;ARRB2;CLU;UBE2G1;PRR5L;RELA;ISG15;TANK;UBE2B;NEDD8;GABARAPL1;RIPK1;RB1;SLF1;CALR;DNM1L;YWHAZ;UBE2K;RTN4;XRCC5;UBE2L6;NFKBIA;FZD4;FBXO7;ELOB;BAG5;PINK1;HSPA5;RNF31;CDKN1A;MAP1LC3B2;CTNNB1;AUP1;UQCRC1;TPI1;CASP8;BECN1;VCP;GLMN;DERL1;PIAS4;HSPA8;RRAGA;GPI;ATP6V0C;PSMD1;NPLOC4;YWHAE;IKBKG;PTPN22;UBE2J1;KDM4A;TSG101;HDAC6;SLC22A18;UBE2J2;PML;HSPA6;UBE2W;CCDC50;MFN2;POLR2A;BCL10;UBXN7;MUL1;HSPA1B;JAK1;BAG6;HSPBP1;ARIH1;SPOPL;ACTG1;UBB;SMAD5;AMBRA1;RAD18;ZNF746;PRKAR1A;BLZF1;MC1R;CASC3;SCAMP3;MAP1LC3A;ARRDC1;HM13;TRIOBP;LTBR;RNF40;SMAD3;DAXX;BRCA1;UBE2N;SMC6;UBE2D1;FZD8;NEK6;TRIM37
prerank,Protein Serine/Threonine Kinase Activity (GO:0004674),0.41758009723386114,1.9485595958037725,0.0,0.012530881491480529,0.08,174/318,34.25%,WNK1;MKNK1;HTATIP2;BMPR1A;MAP3K3;MAP3K12;ROCK2;AKT3;CDK11A;PRKCQ;PAK2;MARK4;MAPKAPK2;MAP3K10;RIPK3;DYRK1B;SQSTM1;PRKAA1;MLKL;GRK2;SIK2;PPM1D;PRKCD;ARAF;TAOK1;DAPK2;ROCK1;PRKCE;DAPK3;MINK1;FAM20C;MAPKAPK3;MAP3K5;CDKL1;ILK;TAOK2;NUAK1;HIPK3;RPS6KA4;FYN;CDK11B;MAP3K2;RIPK1;NEK10;RPS6KB2;CSNK2B;OXSR1;DMPK;PAK4;CDC7;STK10;CPNE3;MARK3;MKNK2;SRPK2;SBK1;TGFBR1;PINK1;CCNK;MAP3K20;STK4;AKT1;CSNK1G2;GSK3A;STK39;RPS6KA1;PRKCI;PRKAB2;TBK1;MAPK7;TESK1;ERN1;SRPK1;UHMK1;STK38;MAP2K2;ULK3;MAP4K1;MYO3B;CHEK1;TAOK3;TP53RK;TNIK;GPI;ATR;LATS2;MAST3;BRSK2;CAMK2B;CSNK1G1;NRBP1;MAST2;CSNK1A1;MAP3K11;AURKA;VRK2;MAP3K4;STK3;IRAK4;MAP4K5;HIPK1;PRPF4B;HIPK4;ULK1;PRKD2;CSNK2A2;LRRK2;PDPK1;MAP3K14;BRD2;CAMK1;CDK7;PRKCB;MAP3K6;CSNK1D;PRKCH;MAPK1;CHUK;RIPK2;CDK1;PKN1;BRD4;MTOR;PHKG2;ACVRL1;TTK;PLK1;PKN3;NEK7;CLK3;CDK13;MAPK13;EIF2AK3;IRAK1;NEK2;CDK16;MAPK14;IKBKB;MAPK12;NEK6;CDK9;MAP3K8;MAP3K7;FASTK;CDK5;RAF1;PAK6;SIK3;SMG1;GSK3B;PTK2B;RIOK3;MARK2;STK36;DAPK1;PLK4;CIT;MAST1;STK25;CDK19;BRAF;SYK;BCKDK;VRK3;NEK3;EIF2AK2;LIMK1;STK19;PKMYT1;TOP1;ACVR2A;NIM1K;PIK3R4;PIM3
prerank,MHC Protein Binding (GO:0042287),0.5667412653946637,1.9308098238913354,0.0,0.012335086468176146,0.09,23/30,35.85%,TUBB4B;TAP1;LAG3;FCRL6;CD81;HLA-E;TRAV8-4;LILRB2;DERL1;KIR3DL2;LILRB1;CD8A;TRGV9;TRGV3;TAPBP;ATP5F1B;TAP2;CLEC7A;TUBB2A;CD74;TRBV7-9;TRBV12-3;CD244
prerank,Ubiquitin Binding (GO:0043130),0.4948148990707995,1.927036579369706,0.0,0.010964521305045462,0.09,43/77,29.18%,UBXN10;OTUB1;RNF19B;MARK4;SHARPIN;SPRTN;USP25;SQSTM1;FBXW7;UBE2A;VPS28;UBXN2B;MDM2;PLAA;RNF168;VPS36;UBE2L6;FBXO7;MVB12B;HGS;RNF31;UEVLD;NPLOC4;N4BP1;IKBKG;TSG101;SIRT2;USP33;UBXN7;TNFAIP3;TRIM32;UBAP1;RBCK1;WDR48;UBXN8;BUB3;TOLLIP;SMAD3;UBE2N;MVB12A;MAP3K7;NBR1;CKS2
prerank,Damaged DNA Binding (GO:0003684),0.5152893602356906,1.9183232149191276,0.0,0.012060973435550008,0.11,29/45,32.44%,HMGB2;UNG;DDB1;HMGB1;DCLRE1B;DDB2;PCNA;RPA3;NBN;PNKP;NEIL3;DCLRE1A;RAD18;FANCG;FEN1;MPG;PARP1;CRY2;SMC6;ERCC3;RBBP8;EP300;OGG1;RPA2;SDE2;CREBBP;SIRT6;POLQ;PARP2
