Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Cytoplasmic Translation (GO:0002181),-0.8041187455562046,-4.22110753669908,0.0,0.0,0.0,76/91,10.59%,RPS17;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPL17;RPS23;RPL13;RPL5;RPS26;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPL24;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPS14;RPL19;UBA52;RPS15A;RPL37;RPL10;RPL39;RPL34;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;RPS15;RPL18A;RPL26;RPL31;RPS19;RACK1;RPSA;RPL27A;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;RPS4X;RPL4;RPLP0;RPS18;RPL3;RPL23A;RPS24;RPL35;RPS3;RPL14
prerank,Peptide Biosynthetic Process (GO:0043043),-0.6124967423793536,-3.2581090673752495,0.0,0.0,0.0,85/143,9.96%,RPS17;GSPT2;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPL17;PABPC4;RPS23;MRPS33;RPL13;RPL5;RPS26;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPL24;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPS14;RPL19;RPS15A;RPL37;RPL10;RPL39;RPL34;RPL10A;RPL36;RPS25;PCSK5;RPS20;RPL35A;MRRF;RPL28;FAU;RPS15;EEF1A1;RPL18A;RPL26;RPL31;RPS19;MRPS18B;RPSA;RPL27A;RPL8;RPL38;RPL13A;MRPS21;RPS21;RPL41;DHPS;RPS2;RPS29;RPS7;RPL7A;RPS27;FARSB;RPS4X;RPL4;RPLP0;RPS18;RPL3;RPL23A;GGT7;RPS24;RPL35;HBS1L;RPS3
prerank,Macromolecule Biosynthetic Process (GO:0009059),-0.5511794944735969,-3.1691287988072845,0.0,0.0,0.0,91/172,9.96%,RPS17;EEF1G;EEF1B2;GSPT2;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPL17;PABPC4;RPS23;POLD2;MRPS33;RPL13;RPL5;RPS26;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPL24;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPS14;RPL19;RPS15A;RPL37;GAL3ST4;RPL10;RPL39;RPL34;RPL10A;RPL36;RPS25;RPS20;RPL35A;MRRF;RPL28;FAU;RPS15;EEF1A1;RPL18A;RPL26;RPL31;RPS19;MRPS18B;RPSA;RPL27A;RPL8;RPL38;RPL13A;MRPS21;RPS21;RPL41;DHPS;RPS2;RPS29;RPS7;RPL7A;RPS27;FARSB;RPS4X;RPL4;RPLP0;RPS18;RPL3;RPL23A;RPS24;TERT;EEF1D;RPL35;EIF5AL1;HBS1L;POLL;RPS3
prerank,Translation (GO:0006412),-0.4883945875999084,-3.027064260938257,0.0,0.0,0.0,102/216,12.76%,RPS17;EEF1G;EEF1B2;GSPT2;RPS3A;RPS10;RPL21;RPLP1;RPS5;MRPS25;RPL22;RPS13;RPL9;RPL27;RPL17;PABPC4;RPS23;MRPS33;RPL13;RPL5;RPS26;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPL24;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPS14;RPL19;UBA52;RPS15A;RPL37;RPL10;RPL39;RPL34;RPL10A;RPL36;RPS25;RPS20;RPL35A;MRRF;RPL28;FAU;RPS15;EEF1A1;RPL18A;MRPS27;NDUFA7;RPL26;RPL31;RPS19;MRPS18B;RACK1;RPSA;RPL27A;RPL8;RPL38;RPL13A;MRPS21;RPS21;RPL41;DHPS;RPS2;RPS29;RPS7;RPL7A;RPS27;FARSB;RPS4X;RPL4;RPLP0;RPS18;RPL3;MRPL57;RPL23A;MRPL53;RPS24;MRPL45;EEF1D;RPL35;EIF5AL1;HBS1L;RPS3;RPL14;RPL6;RPS4Y1;MRPL50;MRPS31;ABCE1;FASTKD2
prerank,post-Golgi Vesicle-Mediated Transport (GO:0006892),0.6481929456914493,2.3768810100241904,0.0,0.0,0.0,29/53,20.86%,SCAMP2;MYO5A;EXOC5;EPS15;RAB14;VTI1B;SCAMP1;GBF1;COMMD1;ARL3;AP3D1;GOLGA7;KLHL20;RAB10;VPS13A;VPS13C;EXOC2;VTI1A;SCFD1;RABIF;VPS35L;AP4M1;EXOC4;MON2;SEC16A;LLGL1;EXOC8;CORO7;OSBPL5
prerank,Ribosomal Large Subunit Assembly (GO:0000027),-0.6573226247469398,-2.311956950363081,0.0,0.0,0.0,12/20,13.46%,RPL5;RPL11;RPL10;NLE1;RPF2;RPLP0;DDX28;RPL23A;NOP53;RPL6;FASTKD2;MDN1
prerank,tRNA Methylation (GO:0030488),-0.4738906710194082,-2.2757766709233462,0.0,0.0,0.0,20/36,23.64%,GTPBP3;NSUN6;TRMT10B;TRMT13;TARBP1;METTL1;LCMT2;WDR6;TRMT10C;WDR4;TRMT61A;TRDMT1;TRMT10A;TRMT1;BCDIN3D;TRMO;TYW3;THUMPD2;THUMPD3;TRMT1L
prerank,Ribosome Assembly (GO:0042255),-0.49266126368405255,-2.2513324140212414,0.0,0.0004848723114976985,0.01,19/45,8.83%,RPS5;C1QBP;RPL5;RPS28;RPL11;EFNA1;RPS14;NPM1;RPL10;MTERF4;NLE1;RPS15;RPS19;RPSA;RPF2;RPS27;RPLP0;RPL23A;NOP53
prerank,Ribosomal Large Subunit Biogenesis (GO:0042273),-0.45868889580231176,-2.211358233533918,0.0,0.0008485265451209723,0.02,22/50,13.90%,WDR74;RPL5;RPL7;RPL11;NPM1;RPL10;NLE1;RPL35A;RPL26;MRTO4;RPF2;RPLP0;NSA2;RPL23A;RRP15;NOP53;RPL14;RPL6;TMA16;WDR12;MDN1;RSL24D1
prerank,Cellular Response To Lipopolysaccharide (GO:0071222),0.5696928241861384,2.207423051924704,0.0,0.0,0.0,61/108,26.82%,HMGB2;CDC73;PDCD1LG2;TNIP2;NUGGC;GFI1;TNFRSF1B;CTSG;CASP1;CCL5;HMGB1;TGFB1;CD274;GIT1;GBP3;LILRB1;NLRP7;MTDH;RHOA;RELA;SELENOS;CX3CR1;PTPN22;TRAF6;IL1B;TRIM41;TNIP1;CASP7;MYD88;CARD16;ZC3H12A;CXCL8;PLAA;PYCARD;GSTP1;TNFAIP3;VIM;CD14;CXCL11;UPF1;MAPK14;TNIP3;CCR5;CTR9;GBP2;PABPN1;CCL3;NFKBIB;TICAM1;SHPK;XBP1;PPBP;CXCL2;PF4;CHMP5;CXCL3;IL1A;TNF;PF4V1;NOD2;SBNO2
